snap,ts_ns,side,rank,price,size
149,1784621889344197400,a,8,66189.17,0.09070899
149,1784621889344197400,a,9,66190,0.0082
149,1784621889344197400,a,10,66190.3,0.00661011
149,1784621889344197400,a,11,66192,0.0082
150,1784621890103157500,b,0,66180.54,0.06602342
150,1784621890103157500,b,1,66179.21,0.01511048
150,1784621890103157500,b,2,66179.2,0.00153174
150,1784621890103157500,b,3,66178.98,1.7e-05
150,1784621890103157500,b,4,66176.56,0.001598
150,1784621890103157500,b,5,66176,0.00973174
150,1784621890103157500,b,6,66175.88,0.00033619
150,1784621890103157500,b,7,66175.59,5.117e-05
150,1784621890103157500,b,8,66175.58,0.00755566
150,1784621890103157500,b,9,66175.27,1.7e-05
150,1784621890103157500,b,10,66175,0.01
150,1784621890103157500,b,11,66173.51,0.00067237
150,1784621890103157500,a,0,66180.55,0.17617049
150,1784621890103157500,a,1,66181.45,0.04996186
150,1784621890103157500,a,2,66181.88,0.01510988
150,1784621890103157500,a,3,66182,0.0082
150,1784621890103157500,a,4,66182.21,0.00528856
150,1784621890103157500,a,5,66182.48,0.12087791
150,1784621890103157500,a,6,66183.5,0.03771124
150,1784621890103157500,a,7,66184,0.0082
150,1784621890103157500,a,8,66184.1,0.02
150,1784621890103157500,a,9,66184.11,0.15832632
150,1784621890103157500,a,10,66184.12,0.09070899
150,1784621890103157500,a,11,66184.44,0.0066107
151,1784621891732882900,b,0,66180.54,0.09194654
151,1784621891732882900,b,1,66179.21,0.01511048
151,1784621891732882900,b,2,66179.2,0.00153174
151,1784621891732882900,b,3,66178.98,1.7e-05
151,1784621891732882900,b,4,66178,0.0082
151,1784621891732882900,b,5,66176.56,0.001598
151,1784621891732882900,b,6,66176,0.00973174
151,1784621891732882900,b,7,66175.88,0.00033619
151,1784621891732882900,b,8,66175.59,5.117e-05
151,1784621891732882900,b,9,66175.58,0.01511132
151,1784621891732882900,b,10,66175.27,1.7e-05
151,1784621891732882900,b,11,66175,0.01
151,1784621891732882900,a,0,66180.55,0.32415903
151,1784621891732882900,a,1,66181.88,0.01510988
151,1784621891732882900,a,2,66182,0.0082
151,1784621891732882900,a,3,66182.21,0.00528856
151,1784621891732882900,a,4,66182.47,0.07216411
151,1784621891732882900,a,5,66182.48,0.12087791
151,1784621891732882900,a,6,66183.49,0.02
151,1784621891732882900,a,7,66183.5,0.03771124
151,1784621891732882900,a,8,66183.99,0.02
151,1784621891732882900,a,9,66184,0.0082
151,1784621891732882900,a,10,66184.1,0.02
151,1784621891732882900,a,11,66184.11,0.17832632
152,1784621893763297900,b,0,66180.54,0.09824074
152,1784621893763297900,b,1,66180,0.0082
152,1784621893763297900,b,2,66179.21,0.01511048
152,1784621893763297900,b,3,66179.2,0.00153174
152,1784621893763297900,b,4,66178.98,1.7e-05
152,1784621893763297900,b,5,66178,0.0082
152,1784621893763297900,b,6,66176.56,0.001598
152,1784621893763297900,b,7,66176,0.00973174
152,1784621893763297900,b,8,66175.88,0.00033619
152,1784621893763297900,b,9,66175.61,0.09070899
152,1784621893763297900,b,10,66175.6,0.02
152,1784621893763297900,b,11,66175.59,0.02005117
152,1784621893763297900,a,0,66180.55,0.21850059
152,1784621893763297900,a,1,66181.88,0.01510988
152,1784621893763297900,a,2,66182.21,0.00528856
152,1784621893763297900,a,3,66182.47,0.07216411
152,1784621893763297900,a,4,66182.48,0.12087791
152,1784621893763297900,a,5,66183.49,0.0734874
152,1784621893763297900,a,6,66183.5,0.03771124
152,1784621893763297900,a,7,66184.44,0.0066107
152,1784621893763297900,a,8,66185.32,0.001598
152,1784621893763297900,a,9,66185.97,0.04540639
152,1784621893763297900,a,10,66185.98,0.0227032
152,1784621893763297900,a,11,66186,0.0082
153,1784621894174432300,b,0,66185.31,0.015
153,1784621894174432300,b,1,66183.98,0.0151094
153,1784621894174432300,b,2,66182,0.0082
153,1784621894174432300,b,3,66180.54,0.01297284
153,1784621894174432300,b,4,66180,0.0082
153,1784621894174432300,b,5,66179.91,0.001601
153,1784621894174432300,b,6,66179.2,0.00153174
153,1784621894174432300,b,7,66178.98,1.7e-05
153,1784621894174432300,b,8,66178.02,0.18192555
153,1784621894174432300,b,9,66178.01,0.04540639
153,1784621894174432300,b,10,66178,0.0082
153,1784621894174432300,b,11,66177.6,0.09070899
153,1784621894174432300,a,0,66185.32,0.06596308
153,1784621894174432300,a,1,66185.81,0.21464519
153,1784621894174432300,a,2,66185.82,0.12087182
153,1784621894174432300,a,3,66186,0.0082
153,1784621894174432300,a,4,66186.41,0.00086495
153,1784621894174432300,a,5,66186.65,0.01510878
153,1784621894174432300,a,6,66186.74,0.03771532
153,1784621894174432300,a,7,66188,0.0082
153,1784621894174432300,a,8,66188.43,0.001627
153,1784621894174432300,a,9,66188.49,0.12086693
153,1784621894174432300,a,10,66189.25,0.09070899
153,1784621894174432300,a,11,66190,0.0082
154,1784621895213507200,b,0,66185.31,0.07483864
154,1784621895213507200,b,1,66183.98,0.0151094
154,1784621895213507200,b,2,66182,0.0082
154,1784621895213507200,b,3,66180.55,0.09070899
154,1784621895213507200,b,4,66180.54,0.01297284
154,1784621895213507200,b,5,66180,0.0082
154,1784621895213507200,b,6,66179.91,0.001601
154,1784621895213507200,b,7,66179.2,0.00153174
154,1784621895213507200,b,8,66178.99,0.02
154,1784621895213507200,b,9,66178.98,1.7e-05
154,1784621895213507200,b,10,66178.05,0.18192555
154,1784621895213507200,b,11,66178.03,0.09070899
154,1784621895213507200,a,0,66185.32,0.13823202
154,1784621895213507200,a,1,66185.8,0.09070899
154,1784621895213507200,a,2,66185.81,0.21464519
154,1784621895213507200,a,3,66185.82,0.12087182
154,1784621895213507200,a,4,66186,0.0082
154,1784621895213507200,a,5,66186.41,0.00086495
154,1784621895213507200,a,6,66186.65,0.01510878
154,1784621895213507200,a,7,66186.74,0.03771532
154,1784621895213507200,a,8,66188,0.0082
154,1784621895213507200,a,9,66188.43,0.001627
154,1784621895213507200,a,10,66188.49,0.12086693
154,1784621895213507200,a,11,66189.25,0.09070899
155,1784621896716355900,b,0,66185.31,0.07483852
155,1784621896716355900,b,1,66183.98,0.0151094
155,1784621896716355900,b,2,66182,0.0082
155,1784621896716355900,b,3,66180.54,0.01297284
155,1784621896716355900,b,4,66180.35,0.01511022
155,1784621896716355900,b,5,66180,0.0082
155,1784621896716355900,b,6,66179.91,0.001601
155,1784621896716355900,b,7,66179.21,0.02
155,1784621896716355900,b,8,66179.2,0.00153174
155,1784621896716355900,b,9,66178.99,0.02
155,1784621896716355900,b,10,66178.98,1.7e-05
155,1784621896716355900,b,11,66178.69,0.0151106
155,1784621896716355900,a,0,66185.32,0.13823202
155,1784621896716355900,a,1,66185.8,0.09070899
155,1784621896716355900,a,2,66185.81,0.21464519
155,1784621896716355900,a,3,66185.82,0.12087182
155,1784621896716355900,a,4,66186,0.0082
155,1784621896716355900,a,5,66186.41,0.00086495
155,1784621896716355900,a,6,66186.65,0.01510878
155,1784621896716355900,a,7,66186.74,0.03771532
155,1784621896716355900,a,8,66188,0.0082
155,1784621896716355900,a,9,66188.43,0.001627
155,1784621896716355900,a,10,66188.49,0.12086693
155,1784621896716355900,a,11,66189.25,0.09070899
156,1784621897829611800,b,0,66179.21,0.01511048
156,1784621897829611800,b,1,66179.2,0.00153174
156,1784621897829611800,b,2,66178.98,1.7e-05
156,1784621897829611800,b,3,66178.88,0.00528856
156,1784621897829611800,b,4,66176.65,0.0066107
156,1784621897829611800,b,5,66176.37,0.001638
156,1784621897829611800,b,6,66176,0.00153174
156,1784621897829611800,b,7,66175.88,0.00033619
156,1784621897829611800,b,8,66175.59,5.117e-05
156,1784621897829611800,b,9,66175.58,0.01511132
156,1784621897829611800,b,10,66175.27,1.7e-05
156,1784621897829611800,b,11,66175,0.01
156,1784621897829611800,a,0,66180.55,0.16598874
156,1784621897829611800,a,1,66181.88,0.01510988
156,1784621897829611800,a,2,66182,0.0082
156,1784621897829611800,a,3,66183.76,0.2664931
156,1784621897829611800,a,4,66183.77,0.09070899
156,1784621897829611800,a,5,66183.95,0.15109404
156,1784621897829611800,a,6,66184,0.0082
156,1784621897829611800,a,7,66185.14,0.001638
156,1784621897829611800,a,8,66185.79,0.0227032
156,1784621897829611800,a,9,66185.8,0.09070899
156,1784621897829611800,a,10,66186,0.0082
156,1784621897829611800,a,11,66186.41,0.00051231
157,1784621897947610700,b,0,66171.57,0.03460281
157,1784621897947610700,b,1,66171.56,1.7e-05
157,1784621897947610700,b,2,66171.15,0.00528913
157,1784621897947610700,b,3,66170,0.01
157,1784621897947610700,b,4,66168.92,0.00661142
157,1784621897947610700,b,5,66168,0.0082
157,1784621897947610700,b,6,66167.85,1.7e-05
157,1784621897947610700,b,7,66167.71,0.04540639
157,1784621897947610700,b,8,66167.64,0.04145144
157,1784621897947610700,b,9,66166.4,0.00153174
157,1784621897947610700,b,10,66165.22,2.266e-05
157,1784621897947610700,b,11,66165,0.01
157,1784621897947610700,a,0,66171.58,0.07383282
157,1784621897947610700,a,1,66172.3,0.03771532
157,1784621897947610700,a,2,66172.8,0.06770708
157,1784621897947610700,a,3,66172.81,0.11341219
157,1784621897947610700,a,4,66175.58,0.00528913
157,1784621897947610700,a,5,66175.99,0.05904867
157,1784621897947610700,a,6,66176,0.0082
157,1784621897947610700,a,7,66176.26,0.03771532
157,1784621897947610700,a,8,66176.66,0.09070899
157,1784621897947610700,a,9,66178,0.0082
157,1784621897947610700,a,10,66178.34,0.13379282
157,1784621897947610700,a,11,66178.35,0.04540639
158,1784621898477479300,b,0,66171.56,1.7e-05
158,1784621898477479300,b,1,66170.24,0.01511254
158,1784621898477479300,b,2,66170,0.01
158,1784621898477479300,b,3,66168,0.0082
158,1784621898477479300,b,4,66167.85,1.7e-05
158,1784621898477479300,b,5,66167.55,0.001658
158,1784621898477479300,b,6,66166.61,0.00755668
158,1784621898477479300,b,7,66166.4,0.00153174
158,1784621898477479300,b,8,66166,0.0082
158,1784621898477479300,b,9,66165.22,2.266e-05
158,1784621898477479300,b,10,66165,0.01
158,1784621898477479300,b,11,66164.71,0.18192555
158,1784621898477479300,a,0,66171.58,0.20001992
158,1784621898477479300,a,1,66172.3,0.03771532
158,1784621898477479300,a,2,66172.8,0.06770708
158,1784621898477479300,a,3,66172.81,0.09070899
158,1784621898477479300,a,4,66172.91,0.01511192
158,1784621898477479300,a,5,66173.24,0.00528928
158,1784621898477479300,a,6,66174,0.0082
158,1784621898477479300,a,7,66175.47,0.0066116
158,1784621898477479300,a,8,66175.57,0.13437791
158,1784621898477479300,a,9,66175.58,0.12089051
158,1784621898477479300,a,10,66176,0.0082
158,1784621898477479300,a,11,66176.31,0.001658
159,1784621899164202900,b,0,66167.85,0.03451981
159,1784621899164202900,b,1,66166.6,0.00755668
159,1784621899164202900,b,2,66165.22,0.18194821
159,1784621899164202900,b,3,66165.12,0.001622
159,1784621899164202900,b,4,66165,0.01
159,1784621899164202900,b,5,66164.14,1.7e-05
159,1784621899164202900,b,6,66164,0.0082
159,1784621899164202900,b,7,66163.74,5.117e-05
159,1784621899164202900,b,8,66163.58,0.08238418
159,1784621899164202900,b,9,66163.54,0.04540639
159,1784621899164202900,b,10,66163.2,0.00153174
159,1784621899164202900,b,11,66161.36,0.09070899
159,1784621899164202900,a,0,66170.24,0.12090027
159,1784621899164202900,a,1,66171.56,0.00528933
159,1784621899164202900,a,2,66171.57,0.07622602
159,1784621899164202900,a,3,66171.58,0.12089782
159,1784621899164202900,a,4,66172,0.0082
159,1784621899164202900,a,5,66172.3,0.03771532
159,1784621899164202900,a,6,66172.81,0.09070899
159,1784621899164202900,a,7,66173.24,0.00528928
159,1784621899164202900,a,8,66174,0.0082
159,1784621899164202900,a,9,66175.47,0.0066116
159,1784621899164202900,a,10,66175.57,0.06003849
159,1784621899164202900,a,11,66175.58,0.12089051
160,1784621899704712800,b,0,66167.85,0.00053157
160,1784621899704712800,b,1,66166.6,0.00755668
160,1784621899704712800,b,2,66166.52,0.01511338
160,1784621899704712800,b,3,66165.12,0.001622
160,1784621899704712800,b,4,66165,0.01
160,1784621899704712800,b,5,66164.14,1.7e-05
160,1784621899704712800,b,6,66164,0.0082
160,1784621899704712800,b,7,66163.74,5.117e-05
160,1784621899704712800,b,8,66163.2,0.00153174
160,1784621899704712800,b,9,66162.89,0.00755711
160,1784621899704712800,b,10,66162,0.0082
160,1784621899704712800,b,11,66161.23,0.0151146
160,1784621899704712800,a,0,66167.86,0.29229376
160,1784621899704712800,a,1,66168,0.0082
160,1784621899704712800,a,2,66169.19,0.01511278
160,1784621899704712800,a,3,66169.52,0.00528957
160,1784621899704712800,a,4,66170,0.0082
160,1784621899704712800,a,5,66170.23,0.09070899
160,1784621899704712800,a,6,66170.24,0.12090027
160,1784621899704712800,a,7,66171.57,0.07622602
160,1784621899704712800,a,8,66171.75,0.00661197
160,1784621899704712800,a,9,66171.99,0.02
160,1784621899704712800,a,10,66172,0.0082
160,1784621899704712800,a,11,66172.79,0.0227032
161,1784621900694360200,b,0,66167.85,0.09429281
161,1784621900694360200,b,1,66166.52,0.02516686
161,1784621900694360200,b,2,66165.12,0.001622
161,1784621900694360200,b,3,66165,0.01
161,1784621900694360200,b,4,66164.14,1.7e-05
161,1784621900694360200,b,5,66164,0.0082
161,1784621900694360200,b,6,66163.74,5.117e-05
161,1784621900694360200,b,7,66163.2,0.00153174
161,1784621900694360200,b,8,66162.89,0.01511422
161,1784621900694360200,b,9,66162.01,0.02
161,1784621900694360200,b,10,66162,0.0082
161,1784621900694360200,b,11,66161.43,0.24418332
161,1784621900694360200,a,0,66167.86,0.21268488
161,1784621900694360200,a,1,66169.18,0.0170756
161,1784621900694360200,a,2,66169.19,0.01511278
161,1784621900694360200,a,3,66169.52,0.00528957
161,1784621900694360200,a,4,66170,0.0082
161,1784621900694360200,a,5,66170.22,0.09070899
161,1784621900694360200,a,6,66170.23,0.22134183
161,1784621900694360200,a,7,66170.24,0.12090027
161,1784621900694360200,a,8,66171.57,0.0002444
161,1784621900694360200,a,9,66171.75,0.00661197
161,1784621900694360200,a,10,66172,0.0082
161,1784621900694360200,a,11,66172.4,0.09070899
162,1784621902582678600,b,0,66167.85,0.09429265
162,1784621902582678600,b,1,66166.52,0.02516686
162,1784621902582678600,b,2,66165.12,0.001622
162,1784621902582678600,b,3,66165,0.01
162,1784621902582678600,b,4,66164.18,0.04540639
162,1784621902582678600,b,5,66164.17,0.09070899
162,1784621902582678600,b,6,66164.14,1.7e-05
162,1784621902582678600,b,7,66164,0.0082
162,1784621902582678600,b,8,66163.74,5.117e-05
162,1784621902582678600,b,9,66163.2,0.00153174
162,1784621902582678600,b,10,66162.89,0.01511422
162,1784621902582678600,b,11,66162,0.0082
162,1784621902582678600,a,0,66167.86,0.29553732
162,1784621902582678600,a,1,66168,0.0078
162,1784621902582678600,a,2,66169.18,0.0170756
162,1784621902582678600,a,3,66169.19,0.01511278
162,1784621902582678600,a,4,66169.52,0.00528957
162,1784621902582678600,a,5,66170,0.0082
162,1784621902582678600,a,6,66170.23,0.13531938
162,1784621902582678600,a,7,66170.24,0.12090027
162,1784621902582678600,a,8,66171.57,0.0002444
162,1784621902582678600,a,9,66171.75,0.00661197
162,1784621902582678600,a,10,66171.85,0.09070899
162,1784621902582678600,a,11,66172,0.0082
163,1784621903588242100,b,0,66164.14,0.01026123
163,1784621903588242100,b,1,66162.89,0.01511422
163,1784621903588242100,b,2,66161.57,0.001547
163,1784621903588242100,b,3,66161.23,0.0151146
163,1784621903588242100,b,4,66160.43,1.7e-05
163,1784621903588242100,b,5,66160,0.01933174
163,1784621903588242100,b,6,66158.43,0.00010233
163,1784621903588242100,b,7,66158.15,0.09070899
163,1784621903588242100,b,8,66158.14,0.04540639
163,1784621903588242100,b,9,66157.57,0.00066565
163,1784621903588242100,b,10,66156.8,0.00153174
163,1784621903588242100,b,11,66156.72,1.7e-05
163,1784621903588242100,a,0,66164.15,0.27145307
163,1784621903588242100,a,1,66165,0.1311924
163,1784621903588242100,a,2,66165.81,0.00528987
163,1784621903588242100,a,3,66166,0.0078
163,1784621903588242100,a,4,66166.53,0.21195276
163,1784621903588242100,a,5,66167.85,0.20825649
163,1784621903588242100,a,6,66167.86,0.12422811
163,1784621903588242100,a,7,66168,0.0078
163,1784621903588242100,a,8,66168.04,0.00661234
163,1784621903588242100,a,9,66169.47,0.062
163,1784621903588242100,a,10,66169.85,0.09070899
163,1784621903588242100,a,11,66170,0.0082
164,1784621904853833100,b,0,66164.14,0.04528187
164,1784621904853833100,b,1,66162.81,0.01511424
164,1784621904853833100,b,2,66162,0.0078
164,1784621904853833100,b,3,66161.57,0.001547
164,1784621904853833100,b,4,66160.46,0.09070899
164,1784621904853833100,b,5,66160.43,1.7e-05
164,1784621904853833100,b,6,66160,0.01933174
164,1784621904853833100,b,7,66159.18,0.01511506
164,1784621904853833100,b,8,66158.56,0.16327384
164,1784621904853833100,b,9,66158.43,0.00010233
164,1784621904853833100,b,10,66158.16,0.02
164,1784621904853833100,b,11,66158.15,0.09070899
164,1784621904853833100,a,0,66164.15,0.26641053
164,1784621904853833100,a,1,66165,0.08922001
164,1784621904853833100,a,2,66165.48,0.01511362
164,1784621904853833100,a,3,66165.81,0.00528987
164,1784621904853833100,a,4,66166,0.0078
164,1784621904853833100,a,5,66166.53,0.12124377
164,1784621904853833100,a,6,66167.83,0.02
164,1784621904853833100,a,7,66167.84,0.11070899
164,1784621904853833100,a,8,66167.85,0.14130811
164,1784621904853833100,a,9,66167.86,0.00366035
164,1784621904853833100,a,10,66167.99,0.02
164,1784621904853833100,a,11,66168,0.0078
165,1784621906364678600,b,0,66164.14,0.0944759
165,1784621906364678600,b,1,66164,0.0078
165,1784621906364678600,b,2,66162.81,0.01511424
165,1784621906364678600,b,3,66162,0.0078
165,1784621906364678600,b,4,66161.57,0.001547
165,1784621906364678600,b,5,66160.51,0.09070899
165,1784621906364678600,b,6,66160.43,1.7e-05
165,1784621906364678600,b,7,66160,0.01933174
165,1784621906364678600,b,8,66159.18,0.01511506
165,1784621906364678600,b,9,66158.57,0.19935284
165,1784621906364678600,b,10,66158.45,0.09070899
165,1784621906364678600,b,11,66158.43,0.00010233
165,1784621906364678600,a,0,66164.15,0.29703092
165,1784621906364678600,a,1,66165.48,0.01511362
165,1784621906364678600,a,2,66165.81,0.00528987
165,1784621906364678600,a,3,66166.52,0.07238253
165,1784621906364678600,a,4,66166.53,0.12124377
165,1784621906364678600,a,5,66167.85,0.11366844
165,1784621906364678600,a,6,66167.86,0.00366035
165,1784621906364678600,a,7,66168,0.0078
165,1784621906364678600,a,8,66168.04,0.00661234
165,1784621906364678600,a,9,66169.47,0.062
165,1784621906364678600,a,10,66170,0.0082
165,1784621906364678600,a,11,66170.02,0.09070899
166,1784621907542023000,b,0,66166.52,0.078355
166,1784621907542023000,b,1,66165.19,0.01511368
166,1784621907542023000,b,2,66164.14,0.01038918
166,1784621907542023000,b,3,66164,0.0078
166,1784621907542023000,b,4,66162.01,0.08500884
166,1784621907542023000,b,5,66162,0.0078
166,1784621907542023000,b,6,66161.57,0.021547
166,1784621907542023000,b,7,66161.56,0.01511452
166,1784621907542023000,b,8,66160.52,0.02
166,1784621907542023000,b,9,66160.51,0.09070899
166,1784621907542023000,b,10,66160.44,0.02
166,1784621907542023000,b,11,66160.43,1.7e-05
166,1784621907542023000,a,0,66166.53,0.26064797
166,1784621907542023000,a,1,66167.85,0.01926108
166,1784621907542023000,a,2,66167.86,0.01877343
